160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,5
100,5
90,5
80,5
70,5
60,5
50,5
40,5
30,5
20,5
10,5
0,5
10,5
20,5
30,5
40,5
50,5
60,5
70,5
80,5
90,5
100,5
110,5
120,5
130,5
140,5
150,5
160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,5
100,5
90,5
80,5
70,5
60,5
50,5
40,5
30,5
20,5
10,5
0,5
10,5
20,5
30,5
40,5
50,5
60,5
70,5
80,5
90,5
100,5
110,5
120,5
130,5
140,5
150,5
160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,5
100,5
90,5
80,5
70,5
60,5
50,5
40,5
30,5
20,5
10,5
0,5
10,5
20,5
30,5
40,5
50,5
60,5
70,5
80,5
90,5
100,5
110,5
120,5
130,5
140,5
150,5
160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,5
100,5
90,5
80,5
70,5
60,5
50,5
40,5
30,5
20,5
10,5
0,5
10,5
20,5
30,5
40,5
50,5
60,5
70,5
80,5
90,5
100,5
110,5
120,5
130,5
140,5
150,5
160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,5
100,5
90,5
80,5
70,5
60,5
50,5
40,5
30,5
20,5
10,5
0,5
10,5
20,5
30,5
40,5
50,5
60,5
70,5
80,5
90,5
100,5
110,5
120,5
130,5
140,5
150,5
160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,5
100,5
90,5
80,5
70,5
60,5
50,5
40,5
30,5
20,5
10,5
0,5
10,5
20,5
30,5
40,5
50,5
60,5
70,5
80,5
90,9
100,6
110,4
120,0
130,0
140,0
150,0
160,34
170,35
180,34
170,35
160,34
150,37
140,37
130,1190
120,42
110,0
100,43
90,41
80,1190
70,1190
60,133
50,134
40,135
30,137
20,137
10,139
0,439
10,47
20,45
30,44
40,46
50,42
60,1190
70,38
80,38
90,35
100,41
110,34
120,35
130,34
140,34
150,32
160,32
170,33
180,34
170,34
160,33
150,33
140,33
130,31
120,32
110,32
100,32
90,33
80,33
70,31
60,32
50,33
40,26
30,53
20,64
10,49
0,14
10,14
20,14
30,15
40,15
50,14
60,14
70,13
80,13
90,12
100,15
110,13
120,10
130,10
140,47
150,47
160,9
170,7
180,7
170,7
160,47
150,66
140,46
130,47
120,7
110,5
100,5
90,4
80,5
70,5
60,5
50,7
40,7
30,8
20,7
10,8
0,8
10,7
20,7
30,8
40,8
50,7
60,7
70,6
80,5
90,6
100,5
110,4
120,4
130,4
140,4
150,4
160,4
170,5
180,44
170,7
160,7
150,5
140,6
130,7
120,6
110,7
100,45
90,7
80,3
70,4
60,2
50,2
40,2
30,3
20,2
10,2
0,2
10,5
20,3
30,2
40,2
50,3
60,3
70,2
80,2
90,2
100,3
110,3
120,3
130,4
140,4
150,5
160,6
170,5
180,3
170,3
160,3
150,3
140,5
130,5
120,4
110,7
100,5
90,4
80,3
70,4
60,3
50,2
40,2
30,4
20,4
10,4
0,4
10,3
20,2
30,2
40,3
50,3
60,2
70,2
80,3
90,3
100,3
110,2
120,2
130,3
140,3
150,4
160,3
170,3
180,4
170,4
160,3
150,2
140,2
130,2
120,2
110,3
100,3
90,3
80,3
70,4
60,14
50,6
40,5
30,6
20,7
10,12
0,9
10,11
20,13
30,22
40,14
50,16
60,18
70,18
80,21
90,23
100,28
110,24
120,25
130,29
140,26
150,24
160,24
170,206
180,30
170,34
160,207
150,28
140,24
130,28
120,27
110,206
100,28
90,30
80,29
70,34
60,34
50,28
40,28
30,26
20,25
10,25
0,24
10,26
20,28
30,25
40,27
50,27
60,27
70,27
80,27
90,27
100,27
110,27
120,27
130,28
140,27
150,28
160,29
170,28
180,28
170,27
160,28
150,27
140,28
130,29
120,27
110,28
100,28
90,29
80,27
70,27
60,29
50,29
40,29
30,28
20,28
10,27
0,27
10,30
20,28
30,34
40,27
50,26
60,28
70,26
80,34
90,35
100,34
110,34
120,34
130,34
140,34
150,34
160,34
170,34
180,35
170,34
160,36
150,36
140,36
130,36
120,36
110,38
100,38
90,35
80,34
70,36
60,7
50,7
40,7
30,6
20,5
10,7
0,7
10,8
20,6
30,16
40,8
50,5
60,5
70,5
80,5
90,6
100,4
110,4
120,8
130,6
140,4
150,4
160,4
170,5
180,5
170,5
160,4
150,6
140,5
130,4
120,5
110,5
100,6
90,6
80,7
70,7
60,8
50,9
40,8
30,8
20,7
10,7
0,5
10,5
20,34
30,34
40,35
50,50
60,40
70,16
80,16
90,14
100,14
110,17
120,16
130,15
140,15
150,15
160,14
170,14
180,14
170,16
160,15
150,15
140,17
130,22
120,17
110,16
100,15
90,15
80,15
70,16
60,17
50,16
40,15
30,16
20,16
10,15
0,16
10,17
20,17
30,19
40,18
50,20
60,22
70,23
80,26
90,27
100,29
110,34
120,34
130,35
140,38
150,40
160,41
170,43
180,43
170,49
160,212
150,212
140,212
130,212
120,212
110,212
100,213
90,213
80,212
70,212
60,212
50,213
40,212
30,212
20,213
10,212
0,42
10,37
20,212
30,30
40,28
50,212
60,22
70,14
80,12
90,11
100,10
110,5
120,5
130,4
140,4
150,4
160,3
170,2
180,2
170,2
160,3
150,2
140,3
130,3
120,3
110,4
100,4
90,4
80,3
70,4
60,5
50,6
40,212
30,212
20,212
10,212
0,213
10,213
20,212
30,4
40,4
50,4
60,7
70,4
80,3
90,3
100,3
110,3
120,4
130,4
140,1190
150,1189
160,433
170,374
180,1189
170,382
160,1189
150,1189
140,1190
130,1190
120,1189
110,1190
100,1189
90,1189
80,1190
70,767
60,642
50,67
40,1190
30,764
20,141
10,1143
0,183
10,63
20,59
30,370
40,1190
50,717
60,1347
70,91
80,78
90,69
100,51
110,0
120,208
130,208
140,208
150,209
160,83
170,209
180,204
170,208
160,208
150,208
140,199
130,207
120,207
110,192
100,178
90,174
80,115
70,180
60,207
50,195
40,206
30,171
20,203
10,71
0,71
10,71
20,73
30,203
40,203
50,202
60,203
70,204
80,204
90,203
100,203
110,204
120,203
130,203
140,204
150,204
160,204
170,204
180,204
170,204
160,204
150,204
140,204
130,204
120,204
110,204
100,204
90,204
80,204
70,204
60,205
50,204
40,204
30,204
20,204
10,204
0,204
10,204
20,205
30,204
40,204
50,205
60,205
70,204
80,204
90,204
100,205
110,204
120,204
130,205
140,205
150,204
160,204
170,205
180,204
170,204
160,204
150,122
140,204
130,204
120,205
110,60
100,199
90,182
80,191
70,205
60,175
50,204
40,205
30,199
20,205
10,205
0,205
10,205
20,205
30,205
40,205
50,73
60,205
70,205
80,205
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,205
170,205
180,205
170,125
160,176
150,205
140,205
130,204
120,205
110,205
100,205
90,205
80,205
70,205
60,205
50,59
40,205
30,205
20,205
10,206
0,205
10,101
20,68
30,205
40,206
50,205
60,205
70,205
80,205
90,57
100,205
110,205
120,205
130,205
140,205
150,191
160,205
170,205
180,206
170,205
160,205
150,205
140,103
130,205
120,205
110,206
100,205
90,205
80,205
70,205
60,205
50,205
40,206
30,59
20,205
10,206
0,205
10,205
20,206
30,205
40,205
50,205
60,205
70,205
80,205
90,205
100,205
110,205
120,118
130,206
140,205
150,205
160,205
170,206
180,206
170,205
160,206
150,120
140,206
130,206
120,207
110,206
100,206
90,201
80,1190
70,831
60,1190
50,1144
40,208
30,207
20,207
10,206
0,126
10,206
20,206
30,206
40,206
50,206
60,118
70,206
80,206
90,206
100,205
110,206
120,206
130,205
140,206
150,205
160,205
170,205
180,76
170,205
160,205
150,205
140,205
130,205
120,205
110,205
100,205
90,205
80,205
70,78
60,205
50,205
40,205
30,205
20,205
10,205
0,205
10,205
20,205
30,205
40,59
50,205
60,205
70,205
80,205
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,205
170,205
180,205
170,122
160,205
150,205
140,205
130,179
120,205
110,204
100,204
90,62
80,205
70,205
60,205
50,205
40,205
30,205
20,205
10,205
0,205
10,205
20,57
30,205
40,205
50,205
60,205
70,205
80,205
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,205
170,129
180,205
170,205
160,201
150,205
140,205
130,205
120,205
110,205
100,205
90,205
80,205
70,205
60,205
50,205
40,139
30,205
20,205
10,205
0,205
10,205
20,205
30,205
40,205
50,205
60,205
70,205
80,206
90,205
100,204
110,134
120,205
130,205
140,205
150,205
160,205
170,205
180,205
170,205
160,205
150,205
140,205
130,205
120,205
110,205
100,126
90,205
80,205
70,205
60,205
50,205
40,205
30,205
20,205
10,205
0,205
10,205
20,205
30,59
40,56
50,205
60,54
70,55
80,205
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,205
170,205
180,205
170,205
160,205
150,205
140,205
130,205
120,205
110,205
100,205
90,62
80,205
70,205
60,205
50,205
40,205
30,205
20,205
10,205
0,205
10,205
20,205
30,205
40,205
50,205
60,205
70,205
80,205
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,205
170,205
180,205
170,205
160,205
150,205
140,205
130,206
120,205
110,205
100,205
90,205
80,205
70,205
60,205
50,205
40,205
30,63
20,205
10,205
0,206
10,206
20,205
30,205
40,205
50,205
60,205
70,205
80,206
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,206
170,205
180,205
170,205
160,205
150,205
140,205
130,205
120,206
110,205
100,205
90,205
80,205
70,205
60,205
50,205
40,205
30,205
20,205
10,205
0,206
10,205
20,205
30,205
40,205
50,205
60,205
70,205
80,205
90,205
100,205
110,205
120,205
130,205
140,205
150,205
160,205
170,205
180,205
170,205
160,205
150,205
140,205
130,205
120,205
110,205
100,206
90,205
80,205
70,205
60,205
50,205
40,205
30,205
20,205
10,205
0,205
10,191
20,205
30,205
40,205
50,205
60,205
70,205
80,205
90,205
100,206
110,205
120,205
130,205
140,206
150,205
160,205
170,206
180,205
170,205
160,205
150,206
140,205
130,205
120,205
110,205
100,205
90,205
80,205
70,205
60,205
50,205
40,205
30,205
20,205
10,205
0,206
10,205
20,205
30,205
40,205
50,205
60,205
70,205
80,206
90,205
100,205
110,70
120,205
130,205
140,205
150,205
160,205
170,205
180,206
170,53
160,205
150,205
140,205
130,205
120,205
110,205
100,205
90,205
80,206
70,206
60,205
50,206
40,206
30,206
20,205
10,206
0,206
10,206
20,206
30,205
40,206
50,206
60,205
70,206
80,206
90,205
100,205
110,205
120,206
130,205
140,205
150,205
160,205
170,187
180,205
170,64
160,205
150,55
140,205
130,205
120,59
110,205
100,206
90,206
80,67
70,206
60,205
50,206
40,206
30,205
20,206
10,205
0,206
10,205
20,205
30,205
40,206
50,206
60,206
70,205
80,206
90,205
100,205
110,205
120,206
130,205
140,205
150,205
160,205
170,205
180,205
170,205
160,206
150,205
140,205
130,205
120,206
110,205
100,205
90,206
80,206
70,206
60,205
50,206
40,206
30,205
20,205
10,206
0,206
10,206
20,205
30,206
40,205
50,205
60,205
70,206
80,205
90,205
100,205
110,206
120,206
130,205
140,205
150,206
160,206
170,205
180,206
170,206
160,206
150,205
140,206
130,206
120,206
110,205
100,206
90,206
80,205
70,205
60,206
50,205
40,206
30,205
20,206
10,205
0,206
10,124
20,205
30,205
40,205
50,206
60,205
70,205
80,205
90,206
100,205
110,205
120,206
130,206
140,205
150,205
160,205
170,206
180,205
170,206
160,206
150,206
140,205
130,206
120,206
110,206
100,205
90,206
80,206
70,206
60,206
50,205
40,206
30,206
20,206
10,206
0,206
10,206
20,205
30,205
40,206
50,206
60,153
70,178
80,77
90,206
100,205
110,86
120,206
130,205
140,205
150,126
160,206
170,205
180,206
170,206
160,205
150,206
140,205
130,206
120,206
110,205
100,206
90,206
80,205
70,205
60,206
50,206
40,205
30,205
20,206
10,206
0,205
10,205
20,206
30,205
40,205
50,205
60,206
70,205
80,205
90,205
100,206
110,205
120,205
130,205
140,206
150,205
160,205
170,205
180,206
170,205
160,205
150,205
140,206
130,205
120,205
110,206
100,206
90,205
80,205
70,206
60,206
50,206
40,205
30,206
20,206
10,206
0,206
10,206
20,206
30,206
40,206
50,206
60,206
70,206
80,206
90,206
100,206
110,206
120,206
130,206
140,205
150,206
160,206
170,206
180,205
170,206
160,206
150,206
140,205
130,206
120,206
110,206
100,206
90,206
80,206
70,206
60,206
50,205
40,206
30,206
20,206
10,205
0,206
10,206
20,205
30,205
40,206
50,206
60,144
70,206
80,206
90,206
100,205
110,59
120,205
130,206
140,50
150,205
160,206
170,61
180,206
170,205
160,79
150,85
140,205
130,206
120,205
110,205
100,206
90,206
80,206
70,205
60,206
50,206
40,205
30,205
20,206
10,206
0,206
10,205
20,206
30,206
40,205
50,205
60,206
70,206
80,205
90,205
100,206
110,205
120,205
130,205
140,206
150,206
160,206
170,206
180,206
170,205
160,206
150,205
140,206
130,206
120,205
110,205
100,206
90,205
80,205
70,206
60,206
50,205
40,206
30,206
20,206
10,206
0,206
10,206
20,206
30,205
40,205
50,206
60,206
70,205
80,205
90,206
100,205
110,205
120,205
130,206
140,205
150,206
160,205
170,206
180,205
170,205
160,205
150,206
140,205
130,205
120,205
110,206
100,205
90,206
80,206
70,206
60,205
50,205
40,206
30,206
20,205
10,205
0,206
10,206
20,205
30,205
40,206
50,206
60,205
70,205
80,206
90,206
100,205
110,205
120,206
130,206
140,206
150,206
160,206
170,205
180,205
170,205
160,206
150,206
140,206
130,206
120,206
110,205
100,206
90,206
80,206
70,205
60,205
50,206
40,206
30,206
20,206
10,206
0,206
10,205
20,205
30,206
40,206
50,205
60,206
70,206
80,206
90,205
100,205
110,206
120,206
130,205
140,205
150,206
160,93
170,206
180,78
170,205
160,206
150,205
140,205
130,137
120,206
110,205
100,61
90,205
80,205
70,206
60,206
50,206
40,206
30,206
20,206
10,205
0,206
10,206
20,206
30,205
40,205
50,206
60,205
70,205
80,205
90,206
100,205
110,205
120,206
130,206
140,205
150,205
160,206
170,206
180,205
170,205
160,206
150,206
140,205
130,205
120,206
110,206
100,206
90,205
80,206
70,206
60,205
50,206
40,206
30,206
20,205
10,206
0,207
10,206
20,205
30,206
40,206
50,206
60,205
70,205
80,206
90,205
100,205
110,205
120,206
130,205
140,205
150,206
160,83
170,205
180,206
170,206
160,205
150,205
140,206
130,206
120,205
110,205
100,206
90,206
80,205
70,205
60,206
50,205
40,206
30,206
20,206
10,206
0,206
10,205
20,206
30,206
40,206
50,206
60,206
70,206
80,206
90,206
100,207
110,206
120,206
130,206
140,5
150,0
160,5
170,4
180,4
170,4
160,4
150,4
140,3
130,3
120,3
110,3
100,2
90,2
80,4
70,3
60,2
50,3
40,4
30,4
20,4
10,3
0,4
10,5
20,7
30,3
40,3
50,3
60,3
70,3
80,0
90,0
100,0
110,5
120,0
130,5
140,0
150,5
160,5
170,5
180,5
170,5
160,5
150,5
140,5
130,5
120,5
110,0
100,4
90,4
80,4
70,4
60,4
50,4
40,4
30,4
20,4
10,4
0,4
10,4
20,4
30,4
40,4
50,4
60,4
70,4
80,4
90,4
100,4
110,4
120,4
130,4
140,4
150,4
160,4
170,4
180,4
170,4
160,4
150,4
140,4
130,4
120,4
110,3
100,3
90,4
80,3
70,8
60,10
50,16
40,1189
30,1189
20,1189
10,1189
0,1189
10,1189
20,1189
30,1189
40,1189
50,1189
60,1189
70,1189
80,1189
90,1189
100,1189
110,1189
120,1189
130,1189
140,1189
150,1189
160,1189
170,1189
180,1189
170,1189
160,1189
150,1189
140,1189
130,1189
120,210
110,209
100,1189
90,1189
80,1189
70,209
60,209
50,1189
40,209
30,1189
20,1189
10,1189
0,209
10,1189
20,1189
30,1189
40,1189
50,1189
60,1189
70,1189
80,1189
90,1189
100,209
110,1189
120,1189
130,208
140,1189
150,1189
160,1189
170,1189
180,210
170,1189
160,1189
150,1189
140,1189
130,1189
120,1189
110,1189
100,1188
90,1189
80,1189
70,209
60,1189
50,1189
40,209
30,1189
20,1189
10,210
0,1189
10,209
20,1189
30,210
40,210
50,1189
60,209
70,1189
80,210
90,209
100,1189
110,1189
120,1189
130,1189
140,1189
150,1189
160,1189
170,1189
180,209
170,209
160,209
150,211
140,1189
130,1189
120,1189
110,1189
100,1189
90,1189
80,1189
70,1189
60,1189
50,210
40,210
30,1189
20,210
10,267
0,458
10,210
20,210
30,1189
40,608
50,210
60,993
70,563
80,1189
90,1189
100,210
110,211
120,210
130,209
140,1189
150,1189
160,1189
170,1189
180,1189
170,1189
160,1189
150,209
140,210
130,1189
120,1189
110,1189
100,209
90,210
80,210
70,209
60,209
50,1189
40,210
30,209
20,491
10,210
0,209
0,54
10,54
20,55
30,55
40,55
50,54
60,54
70,54
80,54
90,55
100,54
110,54
120,54
130,55
140,55
150,55
160,54
170,55
180,54
170,54
160,54
150,54
140,54
130,54
120,55
110,55
100,54
90,55
80,54
70,53
60,55
50,54
40,54
30,54
20,55
10,54
0,54
10,55
20,54
30,53
40,55
50,54
60,55
70,54
80,55
90,54
100,54
110,55
120,54
130,54
140,54
150,55
160,55
170,54
180,55
170,54
160,53
150,55
140,54
130,54
120,54
110,54
100,55
90,53
80,54
70,54
60,54
50,54
40,55
30,55
20,55
10,55
0,54
10,54
20,55
30,54
40,55
50,54
60,55
70,54
80,54
90,55
100,55
110,54
120,54
130,54
140,55
150,54
160,54
170,54
180,54
170,55
160,55
150,55
140,54
130,55
120,55
110,54
100,55
90,54
80,55
70,55
60,54
50,54
40,54
30,55
20,54
10,54
0,55
10,55
20,54
30,54
40,55
50,54
60,54
70,55
80,55
90,55
100,54
110,54
120,54
130,54
140,54
150,54
160,54
170,54
180,54
170,54
160,54
150,54
140,54
130,54
120,54
110,54
100,55
90,54
80,54
70,54
60,54
50,54
40,54
30,55
20,55
10,54
0,55
10,54
20,55
30,55
40,55
50,55
60,54
70,54
80,54
90,55
100,55
110,54
120,54
130,55
140,54
150,54
160,54
170,54
180,54
170,55
160,55
150,54
140,55
130,54
120,55
110,54
100,55
90,54
80,54
70,54
60,55
50,55
40,53
30,55
20,54
10,53
0,54
10,55
20,54
30,55
40,54
50,54
60,54
70,54
80,55
90,55
100,54
110,55
120,54
130,54
140,54
150,54
160,55
170,54
180,55
170,55
160,55
150,54
140,55
130,54
120,54
110,55
100,54
90,55
80,55
70,55
60,54
50,55
40,55
30,54
20,55
10,55
0,55
10,55
20,55
30,55
40,55
50,55
60,54
70,55
80,54
90,54
100,55
110,54
120,55
130,55
140,54
150,54
160,55
170,55
180,54
170,55
160,54
150,54
140,55
130,55
120,55
110,55
100,55
90,54
80,54
70,55
60,55
50,54
40,54
30,54
20,55
10,54
0,55
10,55
20,54
30,54
40,54
50,54
60,54
70,55
80,55
90,54
100,55
110,55
120,54
130,55
140,54
150,55
160,54
170,55
180,55
170,55
160,54
150,54
140,55
130,55
120,55
110,54
100,54
90,55
80,55
70,54
60,55
50,54
40,55
30,54
20,54
10,54
0,54
10,55
20,55
30,55
40,55
50,55
60,55
70,54
80,54
90,55
100,55
110,55
120,54
130,54
140,54
150,55
160,54
170,54
180,54
170,54
160,55
150,54
140,55
130,54
120,54
110,55
100,55
90,55
80,55
70,55
60,55
50,55
40,55
30,55
20,55
10,55
0,55
10,55
20,54
30,55
40,55
50,54
60,54
70,55
80,54
90,55
100,55
110,55
120,54
130,54
140,54
150,55
160,55
170,55
180,55
170,54
160,54
150,55
140,54
130,55
120,55
110,55
100,55
90,55
80,54
70,54
60,55
50,55
40,54
30,55
20,54
10,55
0,55
10,55
20,55
30,54
40,55
50,55
60,55
70,55
80,55
90,54
100,54
110,55
120,55
130,54
140,55
150,55
160,55
170,54
180,55
170,55
160,55
150,55
140,54
130,55
120,55
110,55
100,55
90,54
80,55
70,55
60,55
50,55
40,55
30,54
20,55
10,55
0,54
10,54
20,54
30,54
40,55
50,55
60,54
70,55
80,54
90,55
100,54
110,54
120,55
130,55
140,55
150,55
160,55
170,54
180,54
170,54
160,54
150,55
140,54
130,54
120,55
110,54
100,55
90,55
80,54
70,54
60,55
50,55
40,55
30,55
20,55
10,54
0,55
10,54
20,55
30,54
40,55
50,54
60,54
70,55
80,55
90,54
100,54
110,55
120,55
130,54
140,55
150,55
160,54
170,54
180,54
170,54
160,54
150,55
140,55
130,54
120,55
110,55
100,54
90,54
80,55
70,55
60,54
50,55
40,55
30,54
20,54
10,55
0,55
10,55
20,55
30,55
40,54
50,54
60,54
70,55
80,55
90,54
100,55
110,54
120,54
130,54
140,54
150,54
160,55
170,54
180,54
170,55
160,54
150,54
140,55
130,55
120,55
110,55
100,55
90,54
80,55
70,55
60,55
50,54
40,54
30,55
20,55
10,55
0,55
10,54
20,54
30,54
40,55
50,55
60,55
70,55
80,55
90,54
100,55
110,55
120,55
130,54
140,55
150,55
160,54
170,54
180,54
170,54
160,54
150,54
140,54
130,54
120,54
110,55
100,53
90,54
80,54
70,55
60,54
50,54
40,55
30,54
20,54
10,54
0,54
10,55
20,55
30,54
40,54
50,55
60,54
70,54
80,55
90,54
100,54
110,54
120,55
130,54
140,54
150,54
160,54
170,54
180,55
170,54
160,54
150,54
140,55
130,54
120,54
110,54
100,54
90,54
80,55
70,55
60,54
50,54
40,55
30,54
20,55
10,55
0,55
10,54
20,54
30,54
40,54
50,54
60,54
70,54
80,55
90,54
100,55
110,54
120,54
130,55
140,54
150,55
160,54
170,54
180,54
170,54
160,54
150,55
140,53
130,54
120,54
110,54
100,54
90,54
80,54
70,53
60,54
50,55
40,54
30,54
20,54
10,54
0,54
10,54
20,55
30,54
40,55
50,54
60,54
70,53
80,54
90,55
100,54
110,54
120,55
130,54
140,54
150,54
160,54
170,53
180,54
170,54
160,54
150,54
140,54
130,54
120,54
110,54
100,54
90,54
80,54
70,54
60,54
50,54
40,55
30,55
20,54
10,54
0,54
10,54
20,54
30,54
40,54
50,54
60,55
70,54
80,55
90,55
100,55
110,55
120,54
130,54
140,54
150,54
160,54
170,54
180,55
170,54
160,54
150,55
140,54
130,54
120,54
110,54
100,54
90,54
80,54
70,54
60,55
50,55
40,54
30,55
20,55
10,54
0,54
10,54
20,55
30,54
40,54
50,54
60,55
70,54
80,55
90,54
100,54
110,54
120,54
130,54
140,54
150,54
160,54
170,53
180,54
170,54
160,54
150,54
140,54
130,55
120,54
110,54
100,54
90,53
80,54
70,54
60,55
50,54
40,54
30,54
20,53
10,54
0,54
10,54
20,54
30,54
40,54
50,53
60,54
70,54
80,54
90,54
100,54
110,55
120,53
130,54
140,54
150,54
160,54
170,54
180,54
170,54
160,54
150,54
140,53
130,54
120,54
110,54
100,54
90,54
80,54
70,53
60,54
50,54
40,54
30,54
20,54
10,54
0,54
10,54
20,54
30,54
40,54
50,54
60,54
70,54
80,54
90,54
100,53
110,54
120,54
130,54
140,54
150,54
160,54
170,54
180,54
170,54
160,53
150,54
140,54
130,54
120,53
110,54
100,54
90,53
80,54
70,54
60,54
50,54
40,54
30,54
20,53
10,55
0,54
10,54
20,54
30,54
40,54
50,53
60,54
70,54
80,54
90,54
100,54
110,54
120,53
130,54
140,54
150,53
160,54
170,54
180,54
170,53
160,54
150,54
140,53
130,54
120,54
110,54
100,54
90,54
80,54
70,54
60,54
50,54
40,54
30,54
20,54
10,54
0,54
10,54
20,54
30,53
40,54
50,54
60,54
70,54
80,54
90,54
100,53
110,54
120,54
130,54
140,54
150,54
